Contig101634	6469	6985	12	516
Contig101646	121	1073	22	952
Contig101656	1354	2327	21	973
Contig101656	3786	4854	24	1068
Contig101661	918	4689	82	3771
Contig10167	8	2189	50	2181
Contig10167	2633	3610	22	977
Contig101695	669	1504	26	835
Contig101701	3443	4517	23	1074
Contig101701	5195	6061	35	866
Contig101724	1903	3951	71	2048
Contig101724	5509	6027	20	518
Contig101733	1151	1667	17	516
Contig101734	2144	2764	28	620
Contig101736	2630	4558	59	1928
Contig101740	7272	7936	18	664
Contig101756	5654	6257	14	603
Contig101756	6564	7270	21	706
Contig101771	7	2181	51	2174
Contig101776	900	1962	23	1062
Contig10178	347	1089	20	742
Contig101788	3651	5157	41	1506
Contig101794	1370	2236	23	866
Contig101794	2838	3542	16	704
Contig101798	14	648	18	634
Contig101801	554	1517	20	963
Contig101844	1942	2582	17	640
Contig101863	5938	6626	19	688
Contig101875	760	2173	31	1413
Contig1019	5640	6175	14	535
Contig1019	9049	9597	16	548
Contig1019	10919	11926	22	1007
Contig101906	978	1659	16	681
Contig10191	972	1613	14	641
Contig10191	1749	2581	20	832
Contig101948	7680	8194	12	514
Contig101951	932	1567	15	635
Contig101954	6325	7455	25	1130
Contig101979	74	587	13	513
Contig102016	1270	1880	16	610
Contig102032	2722	3412	17	690
Contig102068	72	854	21	782
Contig102068	1195	1924	22	729
Contig10207	138	1104	22	966
Contig102072	641	1965	28	1324
Contig102089	2479	3115	15	636
Contig102103	392	906	11	514
Contig102110	8886	9603	21	717
Contig102110	15442	15994	19	552
Contig102127	6808	7318	15	510
Contig102132	1804	2590	19	786
Contig102156	93	710	15	617
Contig102167	1235	1776	14	541
Contig102167	2494	3104	14	610
Contig102182	1303	3181	49	1878
Contig102184	441	2777	49	2336
Contig102189	1842	2510	19	668
Contig102200	612	1797	28	1185
Contig102200	2687	3218	13	531
Contig102200	3980	4864	23	884
Contig102200	5876	6490	15	614
Contig102206	2117	2872	18	755
Contig102214	2863	3466	13	603
Contig102218	5311	5822	30	511
Contig102229	1537	2112	13	575
Contig102244	3933	4641	18	708
Contig102271	5029	5881	19	852
Contig102284	4	668	16	664
Contig102298	7	521	11	514
Contig102310	26	559	19	533
Contig102315	920	3338	57	2418
Contig102319	5147	6381	39	1234
Contig102319	8793	9316	14	523
Contig102322	462	1095	17	633
Contig102322	1407	2635	31	1228
Contig102325	2238	3140	20	902
Contig102325	5654	6933	38	1279
Contig102334	754	1619	32	865
Contig102337	735	1445	20	710
Contig10234	1430	2034	15	604
Contig10234	2510	3022	15	512
Contig102342	1857	4181	76	2324
Contig102345	2845	4243	43	1398
Contig102378	658	1313	16	655
Contig1024	895	1473	23	578
Contig1024	6169	7005	20	836
Contig1024	8004	12190	89	4186
Contig102409	40	800	25	760
Contig102409	4053	4603	13	550
Contig102418	1638	2238	19	600
Contig102457	1842	2893	23	1051
Contig102457	6873	7450	13	577
Contig102459	20	708	22	688
Contig102459	1344	1954	16	610
Contig102459	2917	3446	12	529
Contig102459	3554	4085	17	531
Contig102492	15215	15943	16	728
Contig102494	1799	2328	12	529
Contig102517	606	1202	14	596
Contig102561	2711	3306	15	595
Contig102570	9583	10328	18	745
Contig102579	374	874	11	500
Contig102579	3394	4043	20	649
Contig102579	4429	5177	16	748
Contig10259	4343	8329	95	3986
Contig102603	3224	3787	13	563
Contig102626	2985	3580	18	595
Contig102652	2097	4122	46	2025
Contig102652	8089	9128	22	1039
Contig102657	513	1086	20	573
Contig102662	757	1329	15	572
Contig102678	2075	2672	14	597
Contig102698	18	5151	114	5133
Contig1027	1228	2268	33	1040
Contig102713	729	1501	21	772
Contig102730	950	1892	23	942
Contig102733	24	2027	66	2003
Contig102742	894	1597	19	703
Contig102766	1023	1628	16	605
Contig102772	4810	5382	21	572
Contig102774	368	2965	61	2597
Contig102789	6710	7508	26	798
Contig102815	126	1983	55	1857
Contig10282	10	1036	31	1026
Contig102823	84	704	20	620
Contig102827	1098	1666	17	568
Contig102838	1118	2602	31	1484
Contig102851	186	832	22	646
Contig102856	7432	8623	30	1191
Contig102875	764	1504	18	740
Contig1029	5522	6031	11	509
Contig1029	6171	6709	22	538
Contig102900	3775	4828	25	1053
Contig102929	3285	3951	17	666
Contig102931	13875	14585	18	710
Contig102994	53	971	32	918
Contig102998	113	3734	77	3621
Contig103008	661	1590	20	929
Contig103018	2187	2881	17	694
Contig10302	115	1327	27	1212
Contig103020	4870	5573	16	703
Contig103032	5425	6080	14	655
Contig103044	2040	2599	20	559
Contig103046	2337	2839	11	502
Contig103065	509	3495	74	2986
Contig103068	1427	2178	22	751
Contig103092	7112	8168	24	1056
Contig103092	8668	9394	17	726
Contig103096	1469	3086	44	1617
Contig1031	2553	3183	14	630
Contig1031	14515	15301	22	786
Contig1031	19958	20610	14	652
Contig1031	26209	26730	12	521
Contig1031	27111	27830	17	719
Contig1031	32968	33866	19	898
Contig1031	36577	37140	12	563
Contig1031	39172	39760	15	588
Contig10311	1111	1635	11	524
Contig103154	1218	2015	20	797
Contig103160	3020	3564	15	544
Contig103180	44	1261	32	1217
Contig103186	2869	3764	24	895
Contig103197	68	569	20	501
Contig103218	40	650	18	610
Contig103221	468	1154	17	686
Contig103237	42	693	26	651
Contig103311	9144	10513	29	1369
Contig103323	554	2528	47	1974
Contig103343	23	1320	33	1297
Contig103346	5812	6313	11	501
Contig103346	6510	7116	22	606
Contig103379	16796	17771	21	975
Contig103381	3547	4317	21	770
Contig103381	10224	10763	16	539
Contig103398	1242	1863	16	621
Contig103398	4380	4989	14	609
Contig1034	4796	5348	16	552
Contig1034	22631	23506	30	875
Contig103405	34	586	19	552
Contig103405	15045	15941	23	896
Contig103413	5613	6818	45	1205
Contig103415	5315	6134	26	819
Contig10345	1911	2739	21	828
Contig103455	3890	4863	27	973
Contig103456	927	1818	19	891
Contig103456	2814	5185	62	2371
Contig103485	472	1087	20	615
Contig103493	988	1559	15	571
Contig103493	2332	2906	12	574
Contig103493	8365	9045	18	680
Contig1035	36848	37461	13	613
Contig103503	6552	7259	26	707
Contig103504	4587	7046	52	2459
Contig10351	265	1118	32	853
Contig103537	1672	2779	27	1107
Contig103538	9731	10305	16	574
Contig103540	1729	2507	27	778
Contig103541	1445	2156	20	711
Contig103542	1329	3036	48	1707
Contig103577	206	726	12	520
Contig103597	2978	3493	15	515
Contig1036	3134	3640	15	506
Contig103609	2212	2736	15	524
Contig103618	1695	2931	51	1236
Contig103638	608	2284	42	1676
Contig103640	19484	20265	18	781
Contig103645	4856	5484	21	628
Contig103678	843	1698	19	855
Contig103686	413	1106	15	693
Contig103702	675	1417	24	742
Contig103727	110	775	21	665
Contig10373	14	1655	37	1641
Contig103745	4559	5199	14	640
Contig103745	8363	8917	12	554
Contig103756	2527	5031	55	2504
Contig103760	1558	2079	12	521
Contig103771	77	1049	25	972
Contig103797	11408	11912	11	504
Contig103801	1168	1725	15	557
Contig103808	1368	2054	17	686
Contig103814	821	1540	21	719
Contig103814	2065	2764	27	699
Contig103845	346	2759	63	2413
Contig103883	11048	11630	14	582
Contig103887	1300	1946	14	646
Contig103891	367	886	13	519
Contig103908	1354	1946	16	592
Contig103908	2198	3002	20	804
Contig103923	363	1457	23	1094
Contig10393	5	628	26	623
Contig103930	2837	3489	16	652
Contig103933	1325	1935	13	610
Contig103933	2671	3244	19	573
Contig103936	1399	1903	11	504
Contig103951	1195	2085	23	890
Contig103951	3815	5050	26	1235
Contig103977	3971	5964	53	1993
Contig104	27480	28677	27	1197
Contig1040	8083	8791	17	708
Contig104009	973	2610	45	1637
Contig104009	3778	4344	14	566
Contig104029	954	1725	22	771
Contig104029	4550	5619	30	1069
Contig104041	2042	2826	28	784
Contig104047	511	1447	29	936
Contig104052	2008	2871	23	863
Contig104064	2544	3276	24	732
Contig104068	793	1328	12	535
Contig104088	6257	6843	16	586
Contig104102	1764	2321	22	557
Contig10411	129	1007	25	878
Contig104127	716	1271	14	555
Contig104145	6500	7097	14	597
Contig104145	9922	11906	50	1984
Contig104145	14843	15614	26	771
Contig104145	17067	18722	43	1655
Contig104149	4460	5934	39	1474
Contig104151	201	752	12	551
Contig104167	4689	5383	23	694
Contig104185	1107	1995	33	888
Contig104189	1479	2283	18	804
Contig104198	6702	7209	12	507
Contig104198	11647	12435	18	788
Contig104202	2502	3165	18	663
Contig104214	3122	3699	13	577
Contig104217	463	1398	21	935
Contig104241	1412	2087	18	675
Contig104288	536	1605	23	1069
Contig104289	1769	2443	14	674
Contig104311	1302	1970	17	668
Contig104319	5	1134	25	1129
Contig104336	1674	2257	14	583
Contig104338	3718	4487	30	769
Contig104342	6799	7510	16	711
Contig104365	687	1324	17	637
Contig104368	1491	3843	55	2352
Contig104372	2901	3831	29	930
Contig104372	5347	5905	12	558
Contig10438	309	1704	31	1395
Contig104396	2552	3069	18	517
Contig104396	4546	5325	19	779
Contig104400	793	1313	13	520
Contig104438	4868	6746	46	1878
Contig104449	8932	9833	20	901
Contig104475	3462	4676	27	1214
Contig104524	1610	2185	18	575
Contig104544	3703	5572	40	1869
Contig104544	7564	8100	15	536
Contig104545	1816	3367	39	1551
Contig104559	3928	4510	13	582
Contig104572	2726	4325	35	1599
Contig104579	2514	3542	34	1028
Contig104580	2606	3233	23	627
Contig1046	23139	25912	67	2773
Contig104612	8	517	13	509
Contig104618	27	568	18	541
Contig104618	1492	2139	23	647
Contig104619	2172	2874	16	702
Contig104619	3093	3653	12	560
Contig104619	3754	4274	12	520
Contig104623	1940	3574	34	1634
Contig104643	325	1050	33	725
Contig104643	6425	8007	35	1582
Contig104643	8261	9172	21	911
Contig104660	2044	2665	14	621
Contig104660	7784	8287	20	503
Contig10473	839	1350	13	511
Contig104733	9867	10626	23	759
Contig104758	3003	4108	32	1105
Contig104758	5981	6556	17	575
Contig104759	37	1242	49	1205
Contig104775	3373	3995	15	622
Contig104781	5884	6388	11	504
Contig104798	7852	9299	38	1447
Contig1048	17688	22154	146	4466
Contig104800	2585	3142	12	557
Contig104804	2782	3546	29	764
Contig104840	4852	5821	29	969
Contig104851	214	897	16	683
Contig104866	95	1561	33	1466
Contig104885	10	668	14	658
Contig104887	14	618	13	604
Contig104891	10323	10843	13	520
Contig104895	4721	5343	17	622
Contig1049	875	1396	14	521
Contig104900	1110	2231	36	1121
Contig104975	1477	3595	49	2118
Contig104978	1858	2477	19	619
Contig104987	351	1658	27	1307
Contig104996	5902	6511	14	609
Contig105	27906	28574	18	668
Contig105	35229	35941	16	712
Contig1050	6586	7681	30	1095
Contig1050	22054	24018	41	1964
Contig105001	10	1397	31	1387
Contig105001	1612	2198	18	586
Contig105009	5148	5703	15	555
Contig105009	6022	8526	68	2504
Contig105011	2101	2712	16	611
Contig105018	977	2155	28	1178
Contig105035	8202	9312	27	1110
Contig105054	2236	3881	40	1645
Contig10507	4578	5522	22	944
Contig10507	6006	7519	32	1513
Contig1051	6545	8414	49	1869
Contig1051	11117	12892	40	1775
Contig1051	14557	16333	44	1776
Contig1051	16872	17771	19	899
Contig105104	8800	9604	27	804
Contig105121	578	1439	19	861
Contig105156	1489	2187	16	698
Contig105156	5398	5948	15	550
Contig105192	4449	4971	18	522
Contig1052	7308	8191	22	883
Contig1052	9839	10647	20	808
Contig105204	394	961	13	567
Contig105204	6512	7550	40	1038
Contig105245	4507	5171	32	664
Contig105258	1012	1556	17	544
Contig105265	16616	17723	40	1107
Contig105268	134	736	13	602
Contig105273	1299	3364	44	2065
Contig105302	3026	4287	29	1261
Contig105311	138	1013	25	875
Contig105312	46	777	20	731
Contig105317	787	2227	61	1440
Contig105321	1886	2578	21	692
Contig105324	6514	7281	30	767
Contig105333	977	1935	23	958
Contig105334	172	679	11	507
Contig105339	1635	2326	27	691
Contig105343	4927	5487	12	560
Contig105390	1564	2290	24	726
Contig105417	3156	4108	33	952
Contig105421	2330	2895	13	565
Contig105431	323	878	14	555
Contig105434	5092	6247	24	1155
Contig105447	1517	2313	23	796
Contig105454	1152	1658	13	506
Contig105454	3133	4594	31	1461
Contig105479	1321	2178	21	857
Contig105481	86	847	17	761
Contig105485	3842	4351	11	509
Contig105498	243	818	18	575
Contig105516	1675	2480	21	805
Contig105542	2203	2863	15	660
Contig105552	179	767	15	588
Contig105563	39	564	17	525
Contig105574	428	968	14	540
Contig105632	696	2337	36	1641
Contig10564	1551	2984	42	1433
Contig105645	2345	2852	11	507
Contig105645	3629	4154	12	525
Contig105656	2075	2615	17	540
Contig105675	140	690	13	550
Contig105683	2129	2658	12	529
Contig105683	3405	4386	27	981
Contig10576	538	1464	33	926
Contig105764	749	1261	12	512
Contig10577	83	1306	37	1223
Contig105811	699	1401	17	702
Contig105825	798	1391	17	593
Contig105865	12824	14096	29	1272
Contig1059	11283	12509	39	1226
Contig1059	24255	29405	110	5150
Contig1059	30897	33102	46	2205
Contig1059	36245	37005	21	760
Contig105907	7	596	21	589
Contig105907	1175	2094	28	919
Contig105915	5529	7440	44	1911
Contig10592	50	1497	100	1447
Contig105922	8199	9229	31	1030
Contig105931	9165	10762	47	1597
Contig105931	12923	14987	61	2064
Contig105967	646	1369	20	723
Contig10599	30	860	19	830
Contig10599	2725	3246	11	521
Contig106	15312	15989	17	677
Contig106	19822	20495	16	673
Contig106	43835	44507	16	672
Contig106	46944	48044	31	1100
Contig106	48690	50111	31	1421
Contig106041	147	1386	29	1239
Contig106045	2041	2809	17	768
Contig106048	1029	1753	20	724
Contig106075	258	1108	20	850
Contig10608	6893	8442	42	1549
Contig106080	9076	9714	14	638
Contig106080	10231	10758	12	527
Contig106080	10924	11479	16	555
Contig106082	2036	3564	45	1528
Contig10611	1198	1718	16	520
Contig10611	3297	4120	18	823
Contig106167	1144	2196	33	1052
Contig106189	5681	6196	13	515
Contig106199	5078	5640	13	562
Contig106222	2626	3221	20	595
Contig106231	1429	2661	29	1232
Contig106232	454	1159	17	705
Contig106253	966	1475	13	509
Contig106280	1270	1775	11	505
Contig106280	1864	2454	17	590
Contig106294	4803	5499	29	696
Contig106349	1977	2523	16	546
Contig106357	422	2332	49	1910
Contig10640	2093	3560	45	1467
Contig106424	5389	5896	17	507
Contig106452	842	1414	14	572
Contig106460	2497	3233	18	736
Contig106463	2465	3518	27	1053
Contig106472	1917	2652	19	735
Contig106480	139	925	18	786
Contig1065	3466	5157	35	1691
Contig1065	22208	23964	46	1756
Contig106534	563	2786	52	2223
Contig106542	1134	1652	11	518
Contig106557	3136	3659	22	523
Contig106559	420	1093	16	673
Contig106571	1386	2314	23	928
Contig106571	2649	3221	12	572
Contig106577	9173	9677	11	504
Contig106582	3137	3779	20	642
Contig10661	4764	7366	78	2602
Contig106636	3904	4409	11	505
Contig106636	5449	5975	12	526
Contig106649	12957	14112	29	1155
Contig106672	2569	4989	52	2420
Contig106684	10119	10928	17	809
Contig1067	12834	13459	19	625
Contig1067	19739	20251	13	512
Contig1067	25191	25749	19	558
Contig106708	3080	3799	22	719
Contig106712	24	621	17	597
Contig106713	2029	3082	25	1053
Contig106720	2264	2797	14	533
Contig106805	35	538	11	503
Contig106838	2118	2681	13	563
Contig106838	2804	3688	29	884
Contig106842	1577	2178	13	601
Contig10686	827	1355	12	528
Contig106877	1196	1738	12	542
Contig106878	38	634	14	596
Contig106878	1295	1827	15	532
Contig1069	10371	11119	17	748
Contig1069	16715	17242	12	527
Contig1069	17757	18715	23	958
Contig106905	5220	5943	21	723
Contig106908	724	1261	13	537
Contig106924	1709	2265	12	556
Contig106929	5924	6636	18	712
Contig106929	8197	9438	35	1241
Contig106946	30	2577	67	2547
Contig106967	7043	7797	20	754
Contig106984	28	578	13	550
Contig106992	586	1185	19	599
Contig107	6424	7010	13	586
Contig107	9673	10386	17	713
Contig107	13955	14880	26	925
Contig107	15497	16311	20	814
Contig107	18555	19146	13	591
Contig107	19315	19974	20	659
Contig107	26582	27145	16	563
Contig107	37384	38594	26	1210
Contig1070	26686	30083	74	3397
Contig107026	2440	3158	18	718
Contig107026	3473	4056	19	583
Contig107026	5833	6378	15	545
Contig10706	1683	2248	19	565
Contig107063	671	2372	41	1701
Contig107076	1605	2137	13	532
Contig107081	1134	2609	33	1475
Contig107101	2429	3083	21	654
Contig107120	1427	2256	21	829
Contig107135	4402	4903	11	501
Contig107146	1558	2078	13	520
Contig107207	1215	1750	13	535
Contig10721	1540	2126	13	586
Contig10722	124	688	17	564
Contig107220	8374	8982	19	608
Contig107274	1510	2118	15	608
Contig10730	1747	2249	19	502
Contig107308	929	1615	20	686
Contig10731	9250	9894	15	644
Contig107330	508	1246	17	738
Contig107347	7209	7809	14	600
Contig107358	13	1589	34	1576
Contig107362	492	1743	29	1251
Contig107370	886	2608	45	1722
Contig107375	1770	2858	25	1088
Contig107376	1427	2255	20	828
Contig107387	8305	9058	22	753
Contig107387	11120	11648	13	528
Contig1074	4713	6486	38	1773
Contig1074	12329	14004	36	1675
Contig1074	14818	15882	26	1064
Contig1074	16874	17997	33	1123
Contig107403	586	1796	27	1210
Contig107429	3882	4458	20	576
Contig107429	5386	6945	33	1559
Contig107442	4579	5131	12	552
Contig10745	1491	2134	21	643
Contig10745	2633	7951	117	5318
Contig107460	10492	11071	17	579
Contig107460	13258	13982	20	724
Contig107460	14519	15240	24	721
Contig107467	1251	2906	46	1655
Contig10749	1436	1965	14	529
Contig10749	4346	5471	36	1125
Contig107495	91	1184	24	1093
Contig1075	1890	2408	12	518
Contig10751	4641	5188	13	547
Contig107540	7139	8024	33	885
Contig107541	5775	6937	27	1162
Contig107546	3091	4340	31	1249
Contig10761	1599	2877	46	1278
Contig107653	16956	17949	27	993
Contig10767	7	657	22	650
Contig107674	19122	20160	31	1038
Contig1077	7287	9284	66	1997
Contig107704	6597	7374	41	777
Contig107752	1701	2451	18	750
Contig107752	3068	3601	15	533
Contig107763	1735	2491	17	756
Contig107771	6	1304	31	1298
Contig107777	629	3986	81	3357
Contig107785	3581	4398	18	817
Contig107806	1159	2266	33	1107
Contig107808	4226	4900	16	674
Contig107816	6031	6971	23	940
Contig107842	1607	2183	18	576
Contig10785	709	2595	41	1886
Contig107850	20	710	16	690
Contig107851	515	1529	21	1014
Contig107859	4835	5629	18	794
Contig107866	3777	4515	22	738
Contig107874	2239	2762	11	523
Contig107883	157	728	20	571
Contig10792	22	1104	30	1082
Contig107922	4312	4974	15	662
Contig107924	271	2918	60	2647
Contig107940	778	1302	12	524
Contig107948	332	835	12	503
Contig107969	7145	7864	19	719
Contig107973	4137	4716	14	579
Contig108	49241	49754	14	513
Contig108	60453	66770	159	6317
Contig1080	1006	1821	20	815
Contig1080	2520	3250	18	730
Contig108010	977	2058	29	1081
Contig108010	2706	3374	17	668
Contig108023	2228	2801	19	573
Contig108033	567	1470	21	903
Contig108064	346	890	20	544
Contig108068	6731	8324	33	1593
Contig108096	49	984	20	935
Contig1081	9440	10169	18	729
Contig108118	4093	4595	11	502
Contig10812	672	1311	16	639
Contig108128	4217	5042	20	825
Contig10814	70	626	12	556
Contig108150	1924	2829	22	905
Contig108172	270	1723	30	1453
Contig108177	41	709	14	668
Contig108177	774	1282	14	508
Contig108183	1476	1978	12	502
Contig108219	216	757	12	541
Contig108219	4939	6053	30	1114
Contig108248	592	1187	21	595
Contig108265	1379	2028	15	649
Contig108288	7562	8368	24	806
Contig108322	501	2090	51	1589
Contig108348	11731	12404	17	673
Contig108393	3635	4334	16	699
Contig108405	780	1478	15	698
Contig108426	7529	8536	34	1007
Contig108447	4313	4837	13	524
Contig108448	1576	3468	39	1892
Contig108468	11	1036	23	1025
Contig108477	345	1332	25	987
Contig108483	1482	1997	11	515
Contig10849	2654	3230	20	576
Contig108499	6832	8657	47	1825
Contig108531	4594	5328	19	734
Contig108548	415	1208	22	793
Contig10855	2714	3581	21	867
Contig108551	9982	10482	11	500
Contig108557	5915	6448	13	533
Contig108572	808	1417	14	609
Contig108572	2745	3245	13	500
Contig108584	403	910	12	507
Contig10859	864	1607	18	743
Contig108596	1214	2282	24	1068
Contig1086	1125	2275	26	1150
Contig108609	5598	6503	21	905
Contig108610	51	884	22	833
Contig10862	2299	3561	27	1262
Contig108646	150	675	12	525
Contig108663	1730	2625	19	895
Contig108670	3051	3671	19	620
Contig108674	154	728	13	574
Contig108681	1997	2532	20	535
Contig108685	1533	2466	24	933
Contig10869	423	1205	19	782
Contig108704	141	1826	45	1685
Contig108716	1962	3448	40	1486
Contig108739	9990	10527	15	537
Contig108742	1272	2123	20	851
Contig108745	2175	2706	13	531
Contig108748	2791	3502	20	711
Contig108761	648	1341	18	693
Contig108793	8920	9486	12	566
Contig108825	1794	2514	15	720
Contig108829	237	1722	32	1485
Contig108840	3599	4876	34	1277
Contig108841	3427	4331	26	904
Contig108851	761	1571	33	810
Contig108866	622	1142	11	520
Contig1089	7310	8295	24	985
Contig10891	631	1144	13	513
Contig108915	1714	2233	11	519
Contig108917	1065	1566	11	501
Contig108939	2104	2663	15	559
Contig108982	1557	3033	38	1476
Contig109013	94	654	12	560
Contig109013	730	1551	18	821
Contig109013	1697	2376	16	679
Contig10902	439	1854	64	1415
Contig109039	1528	2132	17	604
Contig109039	2909	3638	16	729
Contig109042	1271	1839	14	568
Contig109045	2481	2995	11	514
Contig109045	3724	4728	23	1004
Contig109086	1471	2667	30	1196
Contig109086	3287	3882	13	595
Contig109105	4478	5070	16	592
Contig109130	1028	1687	17	659
Contig109153	277	1017	17	740
Contig109193	5245	5968	17	723
Contig109200	1315	1864	13	549
Contig109217	5876	7024	28	1148
Contig109226	2833	3399	14	566
Contig109230	1873	3219	28	1346
Contig109230	5789	6464	15	675
Contig109233	4178	4696	16	518
Contig10928	1175	1695	12	520
Contig109285	6053	6601	18	548
Contig109285	7524	8107	13	583
Contig1093	8125	8715	14	590
Contig1093	23351	23868	12	517
Contig109306	54	864	22	810
Contig109320	60	958	19	898
Contig109320	1057	2676	33	1619
Contig109326	659	1447	19	788
Contig109330	14	1133	28	1119
Contig109331	3303	4239	21	936
Contig109332	16	1258	29	1242
Contig109332	1868	2728	27	860
Contig10934	43	567	16	524
Contig109341	721	1318	15	597
Contig109351	427	1043	13	616
Contig109353	104	677	12	573
Contig109386	4977	6711	41	1734
Contig109389	7936	8568	16	632
Contig109397	314	1054	20	740
Contig109403	1603	2430	25	827
Contig109421	4702	5471	16	769
Contig109438	1588	2311	15	723
Contig109446	2640	3152	11	512
Contig109484	7094	7688	14	594
Contig1095	2112	4876	61	2764
Contig1095	5312	6186	27	874
Contig109502	32	534	18	502
Contig109502	2025	2928	29	903
Contig109515	1808	2325	11	517
Contig109515	2443	3925	57	1482
Contig109520	8549	9336	25	787
Contig109522	3243	3905	28	662
Contig109562	3795	4296	12	501
Contig109562	4582	5169	17	587
Contig109580	5593	6122	29	529
