"Contig17091_14726_45132"	"Contig17091"	"14726"	"45132"	0.0899163825116219
"Contig17101_13138_19699"	"Contig17101"	"13138"	"19699"	0.331500405584473
"Contig17101_15940_19241"	"Contig17101"	"15940"	"19241"	0.526486315688117
"Contig17101_20155_29839"	"Contig17101"	"20155"	"29839"	0.827225248272319
"Contig17101_4064_7196"	"Contig17101"	"4064"	"7196"	0.504823451003893
"Contig1719_10741_19525"	"Contig1719"	"10741"	"19525"	0.00267738007969913
"Contig17280_25791_33334"	"Contig17280"	"25791"	"33334"	0.856828128014863
"Contig172882_2034_13475"	"Contig172882"	"2034"	"13475"	0.589778257345748
"Contig17292_5386_9294"	"Contig17292"	"5386"	"9294"	0.178664095097439
"Contig1730_2759_16737"	"Contig1730"	"2759"	"16737"	0.89481866554642
"Contig17378_19523_26099"	"Contig17378"	"19523"	"26099"	0.392259023958729
"Contig174566_970_12539"	"Contig174566"	"970"	"12539"	0.0276370741346682
"Contig1750_4974_15934"	"Contig1750"	"4974"	"15934"	0.432343334035048
"Contig17603_57580_67665"	"Contig17603"	"57580"	"67665"	0.818835644197005
"Contig17607_2840_7974"	"Contig17607"	"2840"	"7974"	0.687980432603464
"Contig17648_19123_43394"	"Contig17648"	"19123"	"43394"	0.00682344932001802
"Contig17650_966_3384"	"Contig17650"	"966"	"3384"	0.0542766568252835
"Contig17651_1050_5662"	"Contig17651"	"1050"	"5662"	0.536406627152722
"Contig177178_955_10538"	"Contig177178"	"955"	"10538"	0.736333463361157
"Contig17791_31233_56373"	"Contig17791"	"31233"	"56373"	0.654424644092075
"Contig17946_17785_24322"	"Contig17946"	"17785"	"24322"	0.00958455254082522
"Contig17966_15916_27323"	"Contig17966"	"15916"	"27323"	0.127048496723845
"Contig17968_640_16465"	"Contig17968"	"640"	"16465"	0.696349897190429
"Contig17969_5457_16916"	"Contig17969"	"5457"	"16916"	0.455564550989881
"Contig18086_1010_9919"	"Contig18086"	"1010"	"9919"	0.00150371895172872
"Contig18120_33874_61469"	"Contig18120"	"33874"	"61469"	6.23067308777707e-06
"Contig18120_44205_71515"	"Contig18120"	"44205"	"71515"	0.068368053965136
"Contig18367_556_4685"	"Contig18367"	"556"	"4685"	0.0911523885204973
"Contig18383_3121_13252"	"Contig18383"	"3121"	"13252"	0.0975782539365886
"Contig18389_103_26664"	"Contig18389"	"103"	"26664"	0.297825204960207
"Contig18485_29692_50779"	"Contig18485"	"29692"	"50779"	0.748490813729502
"Contig18493_4286_29502"	"Contig18493"	"4286"	"29502"	0.495808119528463
"Contig1851_7036_19530"	"Contig1851"	"7036"	"19530"	0.0534541165087711
"Contig18625_172_13210"	"Contig18625"	"172"	"13210"	0.166682275414515
"Contig18716_55219_77725"	"Contig18716"	"55219"	"77725"	0.674526114726603
"Contig1877_35_5981"	"Contig1877"	"35"	"5981"	0.42071670569373
"Contig1880_12866_39393"	"Contig1880"	"12866"	"39393"	0.107976351512238
"Contig18860_2520_13534"	"Contig18860"	"2520"	"13534"	0.266800740259602
"Contig18896_21473_70177"	"Contig18896"	"21473"	"70177"	0.0325043295023859
"Contig19003_17608_28905"	"Contig19003"	"17608"	"28905"	0.543322418034665
"Contig19024_6615_11434"	"Contig19024"	"6615"	"11434"	0.00810068653470424
"Contig19180_30_39597"	"Contig19180"	"30"	"39597"	0.47613403730622
"Contig19214_49701_55333"	"Contig19214"	"49701"	"55333"	0.135938395488431
"Contig19230_24386_50053"	"Contig19230"	"24386"	"50053"	0.160140694918333
"Contig19311_540_6516"	"Contig19311"	"540"	"6516"	0.15327595381985
"Contig19320_5111_6819"	"Contig19320"	"5111"	"6819"	0.0592340975665258
"Contig19386_4703_21058"	"Contig19386"	"4703"	"21058"	0.0120619568581342
"Contig19486_526_15575"	"Contig19486"	"526"	"15575"	0.811332271008415
"Contig19512_248_22970"	"Contig19512"	"248"	"22970"	0.452262943007058
"Contig1962_452_13230"	"Contig1962"	"452"	"13230"	0.545842346879942
"Contig19628_130_18960"	"Contig19628"	"130"	"18960"	0.00403198558008299
"Contig19662_1420_8520"	"Contig19662"	"1420"	"8520"	0.780097295832437
"Contig19670_1852_20958"	"Contig19670"	"1852"	"20958"	0.725985478870294
"Contig19670_7681_20483"	"Contig19670"	"7681"	"20483"	0.725985478870294
"Contig19704_13535_19904"	"Contig19704"	"13535"	"19904"	0.198208741800933
"Contig19785_13007_16663"	"Contig19785"	"13007"	"16663"	0.0567075182147969
"Contig19797_23851_35067"	"Contig19797"	"23851"	"35067"	0.333442319977953
"Contig19797_24620_34147"	"Contig19797"	"24620"	"34147"	0.333442319977953
"Contig19797_8879_23490"	"Contig19797"	"8879"	"23490"	0.703724846299291
"Contig19827_48_3740"	"Contig19827"	"48"	"3740"	0.678384227706521
"Contig201_917_30247"	"Contig201"	"917"	"30247"	0.291723878778739
"Contig2013_3537_5811"	"Contig2013"	"3537"	"5811"	0.0271510220743575
"Contig20180_131_6877"	"Contig20180"	"131"	"6877"	0.636735116665443
"Contig202_6642_33436"	"Contig202"	"6642"	"33436"	0.00632716746434837
"Contig20225_11072_13854"	"Contig20225"	"11072"	"13854"	0.0108645285583257
"Contig202423_1668_5942"	"Contig202423"	"1668"	"5942"	0.50875130973388
"Contig20345_23479_40658"	"Contig20345"	"23479"	"40658"	0.132794739865751
"Contig20453_7270_41876"	"Contig20453"	"7270"	"41876"	0.0607418115303391
"Contig20498_179_22181"	"Contig20498"	"179"	"22181"	0.136448733034703
"Contig20570_2248_23683"	"Contig20570"	"2248"	"23683"	0.0257317559632966
"Contig20707_39_10854"	"Contig20707"	"39"	"10854"	0.00579751727767893
"Contig20767_21070_35935"	"Contig20767"	"21070"	"35935"	0.642331543845291
"Contig20866_35_14729"	"Contig20866"	"35"	"14729"	0.696500095635305
"Contig20896_157_15768"	"Contig20896"	"157"	"15768"	0.822572411488008
"Contig20905_17608_43768"	"Contig20905"	"17608"	"43768"	0.602909450628567
"Contig20905_860_8935"	"Contig20905"	"860"	"8935"	0.553179353590383
"Contig20989_1480_20749"	"Contig20989"	"1480"	"20749"	0.251508369897763
"Contig20992_109_44756"	"Contig20992"	"109"	"44756"	0.407379676740252
"Contig21104_1120_13208"	"Contig21104"	"1120"	"13208"	0.000136511632365647
"Contig21241_5279_7344"	"Contig21241"	"5279"	"7344"	0.290717071599663
"Contig212495_216_3976"	"Contig212495"	"216"	"3976"	0.0137706907093973
"Contig21274_454_24395"	"Contig21274"	"454"	"24395"	0.946288421714616
"Contig21345_559_6595"	"Contig21345"	"559"	"6595"	0.689242096842397
"Contig215201_7600_7863"	"Contig215201"	"7600"	"7863"	0.593101486940134
"Contig21533_1375_8543"	"Contig21533"	"1375"	"8543"	0.0771108359791248
"Contig21714_2398_7457"	"Contig21714"	"2398"	"7457"	0.0418466839304928
"Contig21716_10976_25444"	"Contig21716"	"10976"	"25444"	0.679331486202246
"Contig21801_601_18859"	"Contig21801"	"601"	"18859"	0.301404044680627
"Contig21828_39578_62645"	"Contig21828"	"39578"	"62645"	0.150452681489159
"Contig21845_268_22541"	"Contig21845"	"268"	"22541"	0.214409237882512
"Contig21897_6_20045"	"Contig21897"	"6"	"20045"	0.48054010481075
"Contig21936_244_10967"	"Contig21936"	"244"	"10967"	0.390943425188317
"Contig22061_4052_32963"	"Contig22061"	"4052"	"32963"	0.0560506016599984
"Contig22083_2109_7694"	"Contig22083"	"2109"	"7694"	0.372999437211841
"Contig22141_14507_37918"	"Contig22141"	"14507"	"37918"	0.638418496948512
"Contig22143_962_11217"	"Contig22143"	"962"	"11217"	0.0126689736244096
"Contig22249_127_2193"	"Contig22249"	"127"	"2193"	0.182919570305339
"Contig22383_605_34926"	"Contig22383"	"605"	"34926"	0.657179864559401
"Contig224_29917_39257"	"Contig224"	"29917"	"39257"	0.0399207336480342
"Contig22486_3441_21823"	"Contig22486"	"3441"	"21823"	0.066980241296564
"Contig22489_1743_11993"	"Contig22489"	"1743"	"11993"	0.0338723150421145
"Contig22543_4494_11052"	"Contig22543"	"4494"	"11052"	0.00555930127647661
"Contig22548_1061_50013"	"Contig22548"	"1061"	"50013"	0.0391095944484
"Contig22561_475_15823"	"Contig22561"	"475"	"15823"	0.286563350906433
"Contig2259_1276_5347"	"Contig2259"	"1276"	"5347"	0.131101508521553
"Contig226_20265_24032"	"Contig226"	"20265"	"24032"	0.189853848688458
"Contig22654_108_40632"	"Contig22654"	"108"	"40632"	0.606119928810318
"Contig22659_520_21883"	"Contig22659"	"520"	"21883"	0.513788424300321
"Contig22692_483_26199"	"Contig22692"	"483"	"26199"	0.253378313059656
"Contig22699_7821_16154"	"Contig22699"	"7821"	"16154"	0.29264742903772
"Contig22757_10454_23624"	"Contig22757"	"10454"	"23624"	0.401867873611612
"Contig22772_477_8087"	"Contig22772"	"477"	"8087"	0.228633149717058
"Contig22778_16623_29558"	"Contig22778"	"16623"	"29558"	0.406312244721374
"Contig22935_2175_29795"	"Contig22935"	"2175"	"29795"	0.0178427446861777
"Contig22998_45_9835"	"Contig22998"	"45"	"9835"	0.282304160624889
"Contig23064_3_6456"	"Contig23064"	"3"	"6456"	0.0174653676216515
"Contig23065_148_5330"	"Contig23065"	"148"	"5330"	0.665576971970287
"Contig23108_4928_17727"	"Contig23108"	"4928"	"17727"	0.65488469453176
"Contig23136_5252_14000"	"Contig23136"	"5252"	"14000"	0.437295078449363
"Contig23174_30578_47941"	"Contig23174"	"30578"	"47941"	0.00973913603658935
"Contig23208_17482_48918"	"Contig23208"	"17482"	"48918"	0.0307471846048299
"Contig23249_7370_12986"	"Contig23249"	"7370"	"12986"	0.435350756722131
"Contig23342_9466_18884"	"Contig23342"	"9466"	"18884"	0.395081845307517
"Contig23432_394_5523"	"Contig23432"	"394"	"5523"	0.0268110928223151
"Contig23485_12_36864"	"Contig23485"	"12"	"36864"	0.35500304245609
"Contig23508_6315_32213"	"Contig23508"	"6315"	"32213"	0.0887603210110496
"Contig23552_2852_8512"	"Contig23552"	"2852"	"8512"	0.00118222704242376
"Contig23584_2638_28063"	"Contig23584"	"2638"	"28063"	0.412290606086771
"Contig23584_8974_26646"	"Contig23584"	"8974"	"26646"	0.412290606086771
"Contig23590_554_15467"	"Contig23590"	"554"	"15467"	0.235188908183871
"Contig23612_20647_33639"	"Contig23612"	"20647"	"33639"	0.69298168853966
"Contig23615_46699_48884"	"Contig23615"	"46699"	"48884"	0.258795968325461
"Contig23718_1366_20278"	"Contig23718"	"1366"	"20278"	0.665299399157125
"Contig23800_858_30306"	"Contig23800"	"858"	"30306"	0.613189418303221
"Contig23820_152_2363"	"Contig23820"	"152"	"2363"	0.402481274953633
"Contig23884_4321_5527"	"Contig23884"	"4321"	"5527"	0.841874999631551
"Contig23997_111_15440"	"Contig23997"	"111"	"15440"	0.0312367973360167
"Contig24055_197_13256"	"Contig24055"	"197"	"13256"	0.00142395619333134
"Contig24121_18197_29007"	"Contig24121"	"18197"	"29007"	0.491264615462099
"Contig24215_399_22737"	"Contig24215"	"399"	"22737"	0.0267724953933474
"Contig24326_12871_42999"	"Contig24326"	"12871"	"42999"	0.0524217304032986
"Contig24471_12419_23854"	"Contig24471"	"12419"	"23854"	0.0821977443573886
"Contig24471_28794_31653"	"Contig24471"	"28794"	"31653"	0.0784990288535473
"Contig24479_39_1357"	"Contig24479"	"39"	"1357"	0.0489116654742941
"Contig24520_15855_33443"	"Contig24520"	"15855"	"33443"	0.106155893488524
"Contig2456_34957_36720"	"Contig2456"	"34957"	"36720"	0.476923531253971
"Contig24587_693_7626"	"Contig24587"	"693"	"7626"	0.42840729343646
"Contig24588_268_22568"	"Contig24588"	"268"	"22568"	0.356519120909466
"Contig24637_1462_30617"	"Contig24637"	"1462"	"30617"	0.236622449961007
"Contig24745_34281_42112"	"Contig24745"	"34281"	"42112"	0.339874547033253
"Contig24745_953_19182"	"Contig24745"	"953"	"19182"	0.253852154097064
"Contig24776_3636_28166"	"Contig24776"	"3636"	"28166"	0.415897657525507
"Contig24791_9341_51404"	"Contig24791"	"9341"	"51404"	0.656058357219055
"Contig248_3044_26814"	"Contig248"	"3044"	"26814"	0.526074247320451
"Contig24864_233_33517"	"Contig24864"	"233"	"33517"	0.00773053485648657
"Contig24867_2063_29952"	"Contig24867"	"2063"	"29952"	0.0688119643242727
"Contig24928_549_19907"	"Contig24928"	"549"	"19907"	0.00931999349800939
"Contig2497_2682_13358"	"Contig2497"	"2682"	"13358"	0.506774538301383
"Contig25040_449_29746"	"Contig25040"	"449"	"29746"	0.48606753261359
"Contig25106_6574_11564"	"Contig25106"	"6574"	"11564"	0.0131641524090609
"Contig2514_9301_12936"	"Contig2514"	"9301"	"12936"	0.0244248583926893
"Contig25333_146_7523"	"Contig25333"	"146"	"7523"	0.000186226188042129
"Contig25351_8446_19830"	"Contig25351"	"8446"	"19830"	0.0711820657008122
"Contig25426_9_22923"	"Contig25426"	"9"	"22923"	0.0483595570324023
"Contig25479_983_8722"	"Contig25479"	"983"	"8722"	0.00953229718272883
"Contig2575_6427_14428"	"Contig2575"	"6427"	"14428"	0.327150723904776
"Contig25780_779_16728"	"Contig25780"	"779"	"16728"	0.018387186285933
"Contig25818_4107_23769"	"Contig25818"	"4107"	"23769"	0.35599356730549
"Contig25837_28_12247"	"Contig25837"	"28"	"12247"	0.0714090502377706
"Contig25867_13741_34937"	"Contig25867"	"13741"	"34937"	0.0305846950235717
"Contig25890_813_6443"	"Contig25890"	"813"	"6443"	0.461937177669692
"Contig25943_262_6265"	"Contig25943"	"262"	"6265"	0.36662179620584
"Contig25952_4197_23355"	"Contig25952"	"4197"	"23355"	0.917902754860357
"Contig25953_2924_13177"	"Contig25953"	"2924"	"13177"	0.000539086918209188
"Contig25953_4825_8849"	"Contig25953"	"4825"	"8849"	0.000539086918209188
"Contig26006_1338_2750"	"Contig26006"	"1338"	"2750"	0.130769120864234
"Contig26025_15266_52422"	"Contig26025"	"15266"	"52422"	0.0264416102969825
"Contig26027_9418_34515"	"Contig26027"	"9418"	"34515"	0.334031757301615
"Contig26125_389_19035"	"Contig26125"	"389"	"19035"	0.70863805487697
"Contig263_7899_53243"	"Contig263"	"7899"	"53243"	0.4280643763861
"Contig26349_972_9673"	"Contig26349"	"972"	"9673"	1.56190353240454e-06
"Contig26383_19229_22325"	"Contig26383"	"19229"	"22325"	0.273873331782136
"Contig26432_21578_23654"	"Contig26432"	"21578"	"23654"	0.236457895681973
"Contig26524_8701_21612"	"Contig26524"	"8701"	"21612"	0.276869777166555
"Contig26622_9516_33423"	"Contig26622"	"9516"	"33423"	0.485432665475562
"Contig26647_4329_8872"	"Contig26647"	"4329"	"8872"	0.0973974361576652
"Contig26653_1690_6608"	"Contig26653"	"1690"	"6608"	0.656440091901571
"Contig267_1989_27916"	"Contig267"	"1989"	"27916"	0.221642705829815
"Contig26705_327_25526"	"Contig26705"	"327"	"25526"	0.325443850048885
"Contig2674_10263_14407"	"Contig2674"	"10263"	"14407"	0.581300201211913
"Contig26855_19439_31919"	"Contig26855"	"19439"	"31919"	0.729958014341258
"Contig26943_11_7038"	"Contig26943"	"11"	"7038"	0.515559018864777
"Contig26949_7731_15837"	"Contig26949"	"7731"	"15837"	0.534458229528734
"Contig27106_2983_29659"	"Contig27106"	"2983"	"29659"	0.420300274421394
"Contig2720_5139_14078"	"Contig2720"	"5139"	"14078"	0.578846034131626
"Contig27218_2763_4535"	"Contig27218"	"2763"	"4535"	0.552593763551396
"Contig27220_394_3996"	"Contig27220"	"394"	"3996"	0.0153616703514109
"Contig27277_2633_20629"	"Contig27277"	"2633"	"20629"	0.0118591492790267
"Contig27321_8905_9213"	"Contig27321"	"8905"	"9213"	0.717164916631353
"Contig27384_10803_37713"	"Contig27384"	"10803"	"37713"	0.0198487055520816
"Contig275_217_10573"	"Contig275"	"217"	"10573"	0.0168274821583682
"Contig275_27924_31724"	"Contig275"	"27924"	"31724"	0.702997478174622
"Contig27552_5064_35252"	"Contig27552"	"5064"	"35252"	0.00204189420020953
"Contig27574_26241_34250"	"Contig27574"	"26241"	"34250"	0.475164437065712
"Contig27660_3981_16993"	"Contig27660"	"3981"	"16993"	0.633155111510129
"Contig27665_214_5527"	"Contig27665"	"214"	"5527"	0.237064559277379
"Contig27783_9767_17399"	"Contig27783"	"9767"	"17399"	0.0110292394059218
"Contig27837_2504_10956"	"Contig27837"	"2504"	"10956"	0.191486636747593
"Contig27916_3969_28688"	"Contig27916"	"3969"	"28688"	6.61790664143903e-06
"Contig27942_18907_31200"	"Contig27942"	"18907"	"31200"	0.212161828207774
"Contig280_7772_36131"	"Contig280"	"7772"	"36131"	0.210992408795578
"Contig28025_15642_19014"	"Contig28025"	"15642"	"19014"	0.207648386286474
"Contig28040_6270_26048"	"Contig28040"	"6270"	"26048"	0.432150629398388
"Contig28158_69_3831"	"Contig28158"	"69"	"3831"	0.0091920955642484
"Contig28186_363_4592"	"Contig28186"	"363"	"4592"	0.0287298069921893
"Contig28218_19033_28594"	"Contig28218"	"19033"	"28594"	0.522667182040021
"Contig28241_1630_25288"	"Contig28241"	"1630"	"25288"	0.467665533878313
"Contig28318_37767_57422"	"Contig28318"	"37767"	"57422"	0.33107572916354
"Contig28372_1156_18424"	"Contig28372"	"1156"	"18424"	0.411817632078175
"Contig28397_4833_23149"	"Contig28397"	"4833"	"23149"	0.44758144116695
"Contig28409_8888_15822"	"Contig28409"	"8888"	"15822"	0.569417465233007
"Contig2844_265_4952"	"Contig2844"	"265"	"4952"	0.0317220249144713
"Contig28473_4338_5444"	"Contig28473"	"4338"	"5444"	0.0385429959901251
"Contig28669_5835_24801"	"Contig28669"	"5835"	"24801"	0.68489468269951
"Contig28778_10833_61581"	"Contig28778"	"10833"	"61581"	0.0402936791195044
"Contig28780_496_11951"	"Contig28780"	"496"	"11951"	0.327947001811487
"Contig28854_3092_12154"	"Contig28854"	"3092"	"12154"	0.33404207835261
"Contig28973_1965_25292"	"Contig28973"	"1965"	"25292"	0.0753931297180917
"Contig29_22374_47980"	"Contig29"	"22374"	"47980"	0.416254774300336
"Contig29266_3495_7034"	"Contig29266"	"3495"	"7034"	0.00100423182445608
"Contig29279_4220_17744"	"Contig29279"	"4220"	"17744"	0.0106997252468412
"Contig29316_2189_23122"	"Contig29316"	"2189"	"23122"	0.2746213460738
"Contig29369_18229_61485"	"Contig29369"	"18229"	"61485"	0.234564310540366
"Contig29376_8656_21323"	"Contig29376"	"8656"	"21323"	0.127845903122258
"Contig29419_13049_24615"	"Contig29419"	"13049"	"24615"	0.591457924153927
"Contig29494_1705_4678"	"Contig29494"	"1705"	"4678"	0.0603719932576163
"Contig295049_1443_5614"	"Contig295049"	"1443"	"5614"	0.616393816825707
"Contig29700_1438_10444"	"Contig29700"	"1438"	"10444"	0.197351977714703
"Contig29712_17329_37330"	"Contig29712"	"17329"	"37330"	0.365602437534786
"Contig29712_26855_44819"	"Contig29712"	"26855"	"44819"	0.154978742242734
"Contig29713_199_11847"	"Contig29713"	"199"	"11847"	0.526211493235952
"Contig29846_825_2018"	"Contig29846"	"825"	"2018"	0.394613441364942
"Contig29869_2077_24144"	"Contig29869"	"2077"	"24144"	0.634455112684121
"Contig30051_5979_16093"	"Contig30051"	"5979"	"16093"	0.332618866916829
"Contig30084_1280_15785"	"Contig30084"	"1280"	"15785"	0.167812364356232
"Contig30084_719_12368"	"Contig30084"	"719"	"12368"	0.167812364356232
"Contig30143_124_14892"	"Contig30143"	"124"	"14892"	0.296327453973478
"Contig30260_22038_27425"	"Contig30260"	"22038"	"27425"	0.436471733299657
"Contig30275_16639_25497"	"Contig30275"	"16639"	"25497"	0.578781019710654
"Contig30290_1_7951"	"Contig30290"	"1"	"7951"	0.578681027883253
"Contig30290_9685_14214"	"Contig30290"	"9685"	"14214"	0.255607056759469
"Contig30353_4650_43663"	"Contig30353"	"4650"	"43663"	0.00177881576801969
"Contig30369_11452_25434"	"Contig30369"	"11452"	"25434"	0.291607920746546
"Contig30376_1420_15384"	"Contig30376"	"1420"	"15384"	0.128022662119119
"Contig30596_5527_18657"	"Contig30596"	"5527"	"18657"	0.707921851405746
"Contig30647_2420_39965"	"Contig30647"	"2420"	"39965"	0.0275869426895505
"Contig30720_1131_15749"	"Contig30720"	"1131"	"15749"	0.141813081321488
"Contig30720_3651_8565"	"Contig30720"	"3651"	"8565"	0.0133010896483025
"Contig30760_623_23403"	"Contig30760"	"623"	"23403"	0.516209262058539
"Contig30847_38_8315"	"Contig30847"	"38"	"8315"	0.55963022877657
"Contig30916_445_15123"	"Contig30916"	"445"	"15123"	0.107362571909642
"Contig30973_253_4055"	"Contig30973"	"253"	"4055"	0.0680056961217467
"Contig30989_5357_6293"	"Contig30989"	"5357"	"6293"	0.754199453788145
"Contig31018_2172_13952"	"Contig31018"	"2172"	"13952"	0.224292890791796
"Contig31018_4791_15498"	"Contig31018"	"4791"	"15498"	0.224292890791796
"Contig31019_13401_24415"	"Contig31019"	"13401"	"24415"	0.18456385651995
"Contig31124_1946_6078"	"Contig31124"	"1946"	"6078"	0.424099002681548
