Contig102072_1_4436	Contig102072	1	4436	ID=OLUR_00028457;Name=OLUR_00028457;Alias=maker-Contig102072-snap-gene-0.1;Note=Similar to ACADSB: Short/branched chain specific acyl-CoA dehydrogenase%2C mitochondrial (Homo sapiens OX%3D9606);Dbxref=Gene3D:G3DSA:1.10.540.10,Gene3D:G3DSA:2.40.110.10,InterPro:IPR006089,InterPro:IPR006091,InterPro:IPR009100,InterPro:IPR013786,InterPro:IPR037069,Pfam:PF02770,Pfam:PF02771,ProSitePatterns:PS00072,SUPERFAMILY:SSF56645;Ontology_term=GO:0003995,GO:0016627,GO:0050660,GO:0055114;SPID=P45954;	0.003103914993333721	0.014172949748734556	ID=OLUR_00028457;	OLUR_00028457	Alias=maker-Contig102072-snap-gene-0.1;	NA	Note=Similar to ACADSB: Short/branched chain specific acyl-CoA dehydrogenase%2C mitochondrial (Homo sapiens OX%3D9606);	Ontology_term=GO:0003995,GO:0016627,GO:0050660,GO:0055114;	Dbxref=Gene3D:G3DSA:1.10.540.10,Gene3D:G3DSA:2.40.110.10,InterPro:IPR006089,InterPro:IPR006091,InterPro:IPR009100,InterPro:IPR013786,InterPro:IPR037069,Pfam:PF02770,Pfam:PF02771,ProSitePatterns:PS00072,SUPERFAMILY:SSF56645;	P45954
Contig102218_1_5898	Contig102218	1	5898	ID=OLUR_00026628;Name=OLUR_00026628;Alias=maker-Contig102218-snap-gene-0.1;Note=Protein of unknown function;Dbxref=Coils:Coil,MobiDBLite:mobidb-lite;	1.1694139974272956e-5	1.304529764000827e-4	ID=OLUR_00026628;	OLUR_00026628	Alias=maker-Contig102218-snap-gene-0.1;	NA	Note=Protein of unknown function;	NA	Dbxref=Coils:Coil,MobiDBLite:mobidb-lite;	NA
Contig102634_1177_5485	Contig102634	1177	5485	ID=OLUR_00026653;Name=OLUR_00026653;Alias=snap_masked-Contig102634-processed-gene-0.1;Note=Protein of unknown function;Dbxref=Gene3D:G3DSA:1.10.10.10,InterPro:IPR009057,InterPro:IPR036388,SUPERFAMILY:SSF46689;Ontology_term=GO:0003677;	0.004650112716556991	0.019981655969067716	ID=OLUR_00026653;	OLUR_00026653	Alias=snap_masked-Contig102634-processed-gene-0.1;	NA	Note=Protein of unknown function;	Ontology_term=GO:0003677;	Dbxref=Gene3D:G3DSA:1.10.10.10,InterPro:IPR009057,InterPro:IPR036388,SUPERFAMILY:SSF46689;	NA
Contig103542_1_3908	Contig103542	1	3908	ID=OLUR_00029185;Name=OLUR_00029185;Alias=maker-Contig103542-snap-gene-0.3;Note=Similar to Gp5: Platelet glycoprotein V (Mus musculus OX%3D10090);Dbxref=Gene3D:G3DSA:3.80.10.10,InterPro:IPR000483,InterPro:IPR001611,InterPro:IPR003591,InterPro:IPR025875,InterPro:IPR032675,Pfam:PF12799,Pfam:PF13855,ProSiteProfiles:PS51450,SMART:SM00082,SMART:SM00369,SUPERFAMILY:SSF52058;Ontology_term=GO:0005515;SPID=O08742;	1.3436505345615012e-6	2.1078352990184544e-5	ID=OLUR_00029185;	OLUR_00029185	Alias=maker-Contig103542-snap-gene-0.3;	NA	Note=Similar to Gp5: Platelet glycoprotein V (Mus musculus OX%3D10090);	Ontology_term=GO:0005515;	Dbxref=Gene3D:G3DSA:3.80.10.10,InterPro:IPR000483,InterPro:IPR001611,InterPro:IPR003591,InterPro:IPR025875,InterPro:IPR032675,Pfam:PF12799,Pfam:PF13855,ProSiteProfiles:PS51450,SMART:SM00082,SMART:SM00369,SUPERFAMILY:SSF52058;	O08742
Contig10373_1_3003	Contig10373	1	3003	ID=OLUR_00030262;Name=OLUR_00030262;Alias=maker-Contig10373-snap-gene-0.1;Note=Protein of unknown function;	7.116174031542096e-10	2.5243561792541594e-8	ID=OLUR_00030262;	OLUR_00030262	Alias=maker-Contig10373-snap-gene-0.1;	NA	Note=Protein of unknown function;	NA	NA	NA
Contig104039_1_7804	Contig104039	1	7804	ID=OLUR_00023994;Name=OLUR_00023994;Alias=maker-Contig104039-snap-gene-0.1;Note=Similar to MRPS14: 28S ribosomal protein S14%2C mitochondrial (Homo sapiens OX%3D9606);Dbxref=Gene3D:G3DSA:4.10.830.10,InterPro:IPR001209,Pfam:PF00253,SUPERFAMILY:SSF57716;Ontology_term=GO:0003735,GO:0005622,GO:0005840,GO:0006412;SPID=O60783;	0.006390579047596742	0.026110225250225206	ID=OLUR_00023994;	OLUR_00023994	Alias=maker-Contig104039-snap-gene-0.1;	NA	Note=Similar to MRPS14: 28S ribosomal protein S14%2C mitochondrial (Homo sapiens OX%3D9606);	Ontology_term=GO:0003735,GO:0005622,GO:0005840,GO:0006412;	Dbxref=Gene3D:G3DSA:4.10.830.10,InterPro:IPR001209,Pfam:PF00253,SUPERFAMILY:SSF57716;	O60783
Contig104064_660_3523	Contig104064	660	3523	ID=OLUR_00029658;Name=OLUR_00029658;Alias=snap_masked-Contig104064-processed-gene-0.0;Note=Similar to TNFAIP8: Tumor necrosis factor alpha-induced protein 8 (Bos taurus OX%3D9913);Dbxref=Gene3D:G3DSA:1.20.1440.160,InterPro:IPR008477,InterPro:IPR038355,Pfam:PF05527;Ontology_term=GO:0042981;SPID=A4IF78;	1.3307045336437595e-5	1.4706625223765573e-4	ID=OLUR_00029658;	OLUR_00029658	Alias=snap_masked-Contig104064-processed-gene-0.0;	NA	Note=Similar to TNFAIP8: Tumor necrosis factor alpha-induced protein 8 (Bos taurus OX%3D9913);	Ontology_term=GO:0042981;	Dbxref=Gene3D:G3DSA:1.20.1440.160,InterPro:IPR008477,InterPro:IPR038355,Pfam:PF05527;	A4IF78
Contig104145_1_20373	Contig104145	1	20373	ID=OLUR_00010884;Name=OLUR_00010884;Alias=maker-Contig104145-snap-gene-0.4;Note=Similar to EFCAB5: EF-hand calcium-binding domain-containing protein 5 (Homo sapiens OX%3D9606);Dbxref=Coils:Coil,Gene3D:G3DSA:1.10.238.10,Gene3D:G3DSA:1.20.920.60,Gene3D:G3DSA:3.30.450.40,InterPro:IPR002048,InterPro:IPR011992,InterPro:IPR018247,InterPro:IPR029016,ProSitePatterns:PS00018,ProSiteProfiles:PS50222,SUPERFAMILY:SSF47473,SUPERFAMILY:SSF55781;Ontology_term=GO:0005509;SPID=A4FU69;	0.0012864451038994812	0.0070681508931658655	ID=OLUR_00010884;	OLUR_00010884	Alias=maker-Contig104145-snap-gene-0.4;	NA	Note=Similar to EFCAB5: EF-hand calcium-binding domain-containing protein 5 (Homo sapiens OX%3D9606);	Ontology_term=GO:0005509;	Dbxref=Coils:Coil,Gene3D:G3DSA:1.10.238.10,Gene3D:G3DSA:1.20.920.60,Gene3D:G3DSA:3.30.450.40,InterPro:IPR002048,InterPro:IPR011992,InterPro:IPR018247,InterPro:IPR029016,ProSitePatterns:PS00018,ProSiteProfiles:PS50222,SUPERFAMILY:SSF47473,SUPERFAMILY:SSF55781;	A4FU69
Contig1046_21846_28666	Contig1046	21846	28666	ID=OLUR_00006671;Name=OLUR_00006671;Alias=maker-Contig1046-snap-gene-0.2;Note=Similar to gmppaa: Mannose-1-phosphate guanyltransferase alpha-A (Danio rerio OX%3D7955);Dbxref=Gene3D:G3DSA:2.160.10.10,InterPro:IPR001451,InterPro:IPR011004,Pfam:PF00132,SUPERFAMILY:SSF51161;SPID=Q6GMK8;	0.012301762329577295	0.043808191112351125	ID=OLUR_00006671;	OLUR_00006671	Alias=maker-Contig1046-snap-gene-0.2;	NA	Note=Similar to gmppaa: Mannose-1-phosphate guanyltransferase alpha-A (Danio rerio OX%3D7955);	NA	Dbxref=Gene3D:G3DSA:2.160.10.10,InterPro:IPR001451,InterPro:IPR011004,Pfam:PF00132,SUPERFAMILY:SSF51161;	Q6GMK8
Contig104618_1_4143	Contig104618	1	4143	ID=OLUR_00027091;Name=OLUR_00027091;Alias=snap_masked-Contig104618-processed-gene-0.0;Note=Similar to Hprt1: Hypoxanthine-guanine phosphoribosyltransferase (Rattus norvegicus OX%3D10116);Dbxref=Gene3D:G3DSA:3.40.50.2020,InterPro:IPR029057,SUPERFAMILY:SSF53271;SPID=P27605;	7.984145876621472e-5	6.962229386693261e-4	ID=OLUR_00027091;	OLUR_00027091	Alias=snap_masked-Contig104618-processed-gene-0.0;	NA	Note=Similar to Hprt1: Hypoxanthine-guanine phosphoribosyltransferase (Rattus norvegicus OX%3D10116);	NA	Dbxref=Gene3D:G3DSA:3.40.50.2020,InterPro:IPR029057,SUPERFAMILY:SSF53271;	P27605
Contig104660_5483_9641	Contig104660	5483	9641	ID=OLUR_00021523;Name=OLUR_00021523;Alias=maker-Contig104660-snap-gene-0.1;Note=Protein of unknown function;	0.004827701846031786	0.0205855689868007	ID=OLUR_00021523;	OLUR_00021523	Alias=maker-Contig104660-snap-gene-0.1;	NA	Note=Protein of unknown function;	NA	NA	NA
Contig105226_1_1779	Contig105226	1	1779	ID=OLUR_00031574;Name=OLUR_00031574;Alias=snap_masked-Contig105226-processed-gene-0.0;Note=Similar to ABCC1: Multidrug resistance-associated protein 1 (Bos taurus OX%3D9913);SPID=Q8HXQ5;	3.047205970554116e-4	0.0021862590082170905	ID=OLUR_00031574;	OLUR_00031574	Alias=snap_masked-Contig105226-processed-gene-0.0;	NA	Note=Similar to ABCC1: Multidrug resistance-associated protein 1 (Bos taurus OX%3D9913);	NA	NA	Q8HXQ5
Contig105425_1_12292	Contig105425	1	12292	ID=OLUR_00018342;Name=OLUR_00018342;Alias=maker-Contig105425-snap-gene-0.1;Note=Similar to Lrrk2: Leucine-rich repeat serine/threonine-protein kinase 2 (Mus musculus OX%3D10090);Dbxref=Gene3D:G3DSA:1.10.510.10,InterPro:IPR011009,SUPERFAMILY:SSF56112;SPID=Q5S006;	5.191565387255095e-4	0.003351948516250356	ID=OLUR_00018342;	OLUR_00018342	Alias=maker-Contig105425-snap-gene-0.1;	NA	Note=Similar to Lrrk2: Leucine-rich repeat serine/threonine-protein kinase 2 (Mus musculus OX%3D10090);	NA	Dbxref=Gene3D:G3DSA:1.10.510.10,InterPro:IPR011009,SUPERFAMILY:SSF56112;	Q5S006
Contig10592_1_1534	Contig10592	1	1534	ID=OLUR_00031791;Name=OLUR_00031791;Alias=maker-Contig10592-snap-gene-0.1;Note=Protein of unknown function;Dbxref=InterPro:IPR013087,MobiDBLite:mobidb-lite,ProSitePatterns:PS00028,ProSiteProfiles:PS50157;Ontology_term=GO:0003676;	2.2413046840054786e-7	4.4041453427544025e-6	ID=OLUR_00031791;	OLUR_00031791	Alias=maker-Contig10592-snap-gene-0.1;	NA	Note=Protein of unknown function;	Ontology_term=GO:0003676;	Dbxref=InterPro:IPR013087,MobiDBLite:mobidb-lite,ProSitePatterns:PS00028,ProSiteProfiles:PS50157;	NA
Contig106082_201_6342	Contig106082	201	6342	ID=OLUR_00025347;Name=OLUR_00025347;Alias=snap_masked-Contig106082-processed-gene-0.0;Note=Similar to unc-9: Innexin unc-9 (Caenorhabditis elegans OX%3D6239);Dbxref=InterPro:IPR000990,PRINTS:PR01262,Pfam:PF00876,ProSiteProfiles:PS51013;SPID=O01393;	2.0844117547494293e-6	3.0264346458486568e-5	ID=OLUR_00025347;	OLUR_00025347	Alias=snap_masked-Contig106082-processed-gene-0.0;	NA	Note=Similar to unc-9: Innexin unc-9 (Caenorhabditis elegans OX%3D6239);	NA	Dbxref=InterPro:IPR000990,PRINTS:PR01262,Pfam:PF00876,ProSiteProfiles:PS51013;	O01393
Contig106878_1_5053	Contig106878	1	5053	ID=OLUR_00027707;Name=OLUR_00027707;Alias=maker-Contig106878-snap-gene-0.2;Note=Similar to Hydin: Hydrocephalus-inducing protein (Mus musculus OX%3D10090);Dbxref=Gene3D:G3DSA:2.60.40.10,InterPro:IPR013783,MobiDBLite:mobidb-lite;SPID=Q80W93;	5.51032300552759e-4	0.0035114401596860996	ID=OLUR_00027707;	OLUR_00027707	Alias=maker-Contig106878-snap-gene-0.2;	NA	Note=Similar to Hydin: Hydrocephalus-inducing protein (Mus musculus OX%3D10090);	NA	Dbxref=Gene3D:G3DSA:2.60.40.10,InterPro:IPR013783,MobiDBLite:mobidb-lite;	Q80W93
Contig107063_1_3781	Contig107063	1	3781	ID=OLUR_00029336;Name=OLUR_00029336;Alias=maker-Contig107063-snap-gene-0.1;Note=Protein of unknown function;	4.768618621764054e-5	4.391914229935976e-4	ID=OLUR_00029336;	OLUR_00029336	Alias=maker-Contig107063-snap-gene-0.1;	NA	Note=Protein of unknown function;	NA	NA	NA
Contig1074_10351_18003	Contig1074	10351	18003	ID=OLUR_00012878;Name=OLUR_00012878;Alias=maker-Contig1074-snap-gene-0.3;Note=Similar to Huwe1: E3 ubiquitin-protein ligase HUWE1 (Mus musculus OX%3D10090);Dbxref=Coils:Coil,MobiDBLite:mobidb-lite;SPID=Q7TMY8;	0.0031389224132365038	0.01429560626656154	ID=OLUR_00012878;	OLUR_00012878	Alias=maker-Contig1074-snap-gene-0.3;	NA	Note=Similar to Huwe1: E3 ubiquitin-protein ligase HUWE1 (Mus musculus OX%3D10090);	NA	Dbxref=Coils:Coil,MobiDBLite:mobidb-lite;	Q7TMY8
Contig107460_1_21055	Contig107460	1	21055	ID=OLUR_00010674;Name=OLUR_00010674;Alias=maker-Contig107460-snap-gene-0.2;Note=Protein of unknown function;Dbxref=Coils:Coil,MobiDBLite:mobidb-lite;	0.012189368864609078	0.04355227231038093	ID=OLUR_00010674;	OLUR_00010674	Alias=maker-Contig107460-snap-gene-0.2;	NA	Note=Protein of unknown function;	NA	Dbxref=Coils:Coil,MobiDBLite:mobidb-lite;	NA
Contig107704_6616_14124	Contig107704	6616	14124	ID=OLUR_00016416;Name=OLUR_00016416;Alias=maker-Contig107704-snap-gene-0.3;Note=Protein of unknown function;	1.162236761915293e-4	9.59254987771173e-4	ID=OLUR_00016416;	OLUR_00016416	Alias=maker-Contig107704-snap-gene-0.3;	NA	Note=Protein of unknown function;	NA	NA	NA
Contig107704_2930_14124	Contig107704	2930	14124	ID=OLUR_00016415;Name=OLUR_00016415;Alias=maker-Contig107704-snap-gene-0.4;Note=Protein of unknown function;Dbxref=InterPro:IPR035994,SUPERFAMILY:SSF53167;Ontology_term=GO:0003824,GO:0009116;	1.162236761915293e-4	9.59254987771173e-4	ID=OLUR_00016415;	OLUR_00016415	Alias=maker-Contig107704-snap-gene-0.4;	NA	Note=Protein of unknown function;	Ontology_term=GO:0003824,GO:0009116;	Dbxref=InterPro:IPR035994,SUPERFAMILY:SSF53167;	NA
Contig107764_2194_10917	Contig107764	2194	10917	ID=OLUR_00019966;Name=OLUR_00019966;Alias=snap_masked-Contig107764-processed-gene-0.0;Note=Protein of unknown function;Dbxref=MobiDBLite:mobidb-lite;	3.5129093991153975e-4	0.00246412179696394	ID=OLUR_00019966;	OLUR_00019966	Alias=snap_masked-Contig107764-processed-gene-0.0;	NA	Note=Protein of unknown function;	NA	Dbxref=MobiDBLite:mobidb-lite;	NA
Contig108714_1_17303	Contig108714	1	17303	ID=OLUR_00013432;Name=OLUR_00013432;Alias=maker-Contig108714-snap-gene-0.1;Note=Similar to Rpf1: Ribosome production factor 1 (Rattus norvegicus OX%3D10116);Dbxref=Coils:Coil,Gene3D:G3DSA:3.40.50.10480,InterPro:IPR007109,MobiDBLite:mobidb-lite,Pfam:PF04427,ProSiteProfiles:PS50833,SMART:SM00879,SUPERFAMILY:SSF52954;SPID=Q5RJS9;	9.350470437469673e-5	8.014784416193482e-4	ID=OLUR_00013432;	OLUR_00013432	Alias=maker-Contig108714-snap-gene-0.1;	NA	Note=Similar to Rpf1: Ribosome production factor 1 (Rattus norvegicus OX%3D10116);	NA	Dbxref=Coils:Coil,Gene3D:G3DSA:3.40.50.10480,InterPro:IPR007109,MobiDBLite:mobidb-lite,Pfam:PF04427,ProSiteProfiles:PS50833,SMART:SM00879,SUPERFAMILY:SSF52954;	Q5RJS9
Contig109515_799_11518	Contig109515	799	11518	ID=OLUR_00013966;Name=OLUR_00013966;Alias=snap_masked-Contig109515-processed-gene-0.0;Note=Protein of unknown function;Dbxref=MobiDBLite:mobidb-lite;	0.0011292430614971596	0.0063927363873190635	ID=OLUR_00013966;	OLUR_00013966	Alias=snap_masked-Contig109515-processed-gene-0.0;	NA	Note=Protein of unknown function;	NA	Dbxref=MobiDBLite:mobidb-lite;	NA
Contig1098_14148_30251	Contig1098	14148	30251	ID=OLUR_00005833;Name=OLUR_00005833;Alias=maker-Contig1098-snap-gene-0.6;Note=Similar to PCDH11X: Protocadherin-11 X-linked (Sus scrofa OX%3D9823);Dbxref=CDD:cd11304,Gene3D:G3DSA:2.60.40.60,InterPro:IPR002126,InterPro:IPR013164,InterPro:IPR015919,InterPro:IPR020894,MobiDBLite:mobidb-lite,PRINTS:PR00205,Pfam:PF00028,Pfam:PF08266,ProSitePatterns:PS00232,ProSiteProfiles:PS50268,SMART:SM00112,SUPERFAMILY:SSF49313;Ontology_term=GO:0005509,GO:0005886,GO:0007155,GO:0007156,GO:0016020;SPID=Q6KEQ9;	0.0027800112250615547	0.013044082403037255	ID=OLUR_00005833;	OLUR_00005833	Alias=maker-Contig1098-snap-gene-0.6;	NA	Note=Similar to PCDH11X: Protocadherin-11 X-linked (Sus scrofa OX%3D9823);	Ontology_term=GO:0005509,GO:0005886,GO:0007155,GO:0007156,GO:0016020;	Dbxref=CDD:cd11304,Gene3D:G3DSA:2.60.40.60,InterPro:IPR002126,InterPro:IPR013164,InterPro:IPR015919,InterPro:IPR020894,MobiDBLite:mobidb-lite,PRINTS:PR00205,Pfam:PF00028,Pfam:PF08266,ProSitePatterns:PS00232,ProSiteProfiles:PS50268,SMART:SM00112,SUPERFAMILY:SSF49313;	Q6KEQ9
